iter	Passed	Remaining
1666	68449	136857
1667	68492	136820
1668	68545	136804
1669	68592	136773
1670	68636	136738
1671	68678	136700
1672	68720	136661
1673	68762	136620
1674	68804	136581
1675	68845	136541
1676	68888	136504
1677	68931	136467
1678	68974	136429
1679	69016	136389
1680	69057	136349
1681	69101	136313
1682	69144	136275
1683	69185	136235
1684	69227	136195
1685	69270	136157
1686	69311	136115
1687	69351	136074
1688	69395	136039
1689	69437	135998
1690	69479	135959
1691	69522	135922
1692	69564	135882
1693	69605	135842
1694	69647	135803
1695	69689	135763
1696	69732	135725
1697	69774	135685
1698	69815	135645
1699	69857	135605
1700	69902	135571
1701	69944	135532
1702	69987	135495
1703	70029	135456
1704	70071	135416
1705	70114	135378
1706	70155	135338
1707	70178	135261
1708	70217	135216
1709	70259	135177
1710	70302	135140
1711	70344	135101
1712	70387	135063
1713	70429	135023
1714	70471	134984
1715	70514	134947
1716	70556	134908
1717	70598	134868
1718	70640	134828
1719	70663	134754
1720	70709	134722
1721	70752	134684
1722	70794	134645
1723	70840	134613
1724	70883	134575
1725	70926	134538
1726	70968	134499
1727	71010	134460
1728	71057	134429
1729	71101	134394
1730	71143	134354
1731	71185	134314
1732	71227	134275
1733	71268	134234
1734	71312	134199
1735	71356	134162
1736	71402	134131
1737	71445	134094
1738	71488	134056
1739	71532	134021
1740	71574	133981
1741	71617	133943
1742	71665	133916
1743	71710	133882
1744	71752	133842
1745	71794	133801
1746	71835	133761
1747	71878	133723
1748	71921	133686
1749	71963	133645
1750	72004	133605
1751	72050	133572
1752	72092	133534
1753	72123	133473
1754	72165	133433
1755	72204	133389
1756	72246	133349
1757	72289	133312
1758	72331	133272
1759	72372	133230
1760	72413	133190
1761	72455	133150
1762	72501	133118
1763	72544	133081
1764	72591	133049
1765	72634	133013
1766	72677	132974
1767	72719	132935
1768	72760	132894
1769	72802	132855
1770	72835	132797
1771	72875	132755
1772	72919	132719
1773	72960	132678
1774	73003	132639
1775	73036	132584
1776	73082	132552
1777	73125	132513
1778	73167	132475
1779	73210	132436
1780	73252	132397
1781	73297	132363
1782	73340	132324
1783	73385	132291
1784	73430	132256
1785	73472	132217
1786	73514	132178
1787	73555	132136
1788	73598	132098
1789	73641	132061
1790	73687	132028
1791	73730	131991
1792	73773	131952
1793	73814	131912
1794	73858	131875
1795	73900	131836
1796	73942	131796
1797	73986	131760
1798	74029	131722
1799	74071	131682
1800	74120	131655
1801	74152	131598
1802	74193	131556
1803	74235	131516
1804	74278	131478
1805	74319	131438
1806	74361	131398
1807	74409	131368
1808	74452	131331
1809	74496	131294
1810	74538	131255
1811	74581	131217
1812	74622	131176
1813	74665	131137
1814	74709	131102
1815	74750	131060
1816	74791	131019
1817	74833	130978
1818	74876	130941
1819	74920	130905
1820	74963	130867
1821	75009	130835
1822	75051	130795
1823	75094	130756
1824	75136	130716
1825	75181	130682
1826	75225	130645
1827	75268	130607
1828	75311	130570
1829	75334	130496
1830	75374	130454
1831	75416	130415
1832	75463	130383
1833	75506	130346
1834	75552	130312
1835	75603	130288
1836	75644	130247
1837	75686	130207
1838	75727	130165
1839	75768	130123
1840	75809	130082
1841	75851	130043
1842	75894	130004
1843	75936	129965
1844	75977	129924
1845	76020	129884
1846	76061	129844
1847	76104	129805
1848	76146	129765
1849	76187	129723
1850	76227	129682
1851	76271	129644
1852	76312	129604
1853	76354	129563
1854	76395	129521
1855	76437	129481
1856	76460	129409
1857	76500	129367
1858	76541	129326
1859	76583	129286
1860	76625	129246
1861	76668	129208
1862	76710	129168
1863	76752	129129
1864	76794	129089
1865	76836	129049
1866	76878	129009
1867	76920	128969
1868	76963	128932
1869	77005	128892
1870	77048	128854
1871	77091	128815
1872	77133	128775
1873	77175	128734
1874	77216	128694
1875	77258	128653
1876	77301	128615
1877	77342	128574
1878	77384	128535
1879	77426	128494
1880	77469	128456
1881	77511	128416
1882	77552	128375
1883	77594	128335
1884	77635	128293
1885	77677	128254
1886	77718	128213
1887	77759	128171
1888	77801	128131
1889	77844	128092
1890	77886	128053
1891	77927	128012
1892	77970	127973
1893	78013	127935
1894	78055	127895
1895	78097	127856
1896	78138	127814
1897	78179	127773
1898	78221	127732
1899	78264	127694
1900	78306	127655
1901	78348	127615
1902	78390	127575
1903	78432	127534
1904	78452	127459
1905	78478	127393
1906	78517	127349
1907	78559	127309
1908	78602	127271
1909	78647	127235
1910	78689	127196
1911	78731	127155
1912	78773	127115
1913	78814	127075
1914	78857	127036
1915	78899	126996
1916	78940	126956
1917	78982	126915
1918	79026	126878
1919	79069	126840
1920	79110	126799
1921	79152	126759
1922	79194	126718
1923	79235	126677
1924	79278	126639
1925	79320	126599
1926	79361	126558
1927	79403	126519
1928	79446	126480
1929	79490	126443
1930	79503	126357
1931	79543	126313
1932	79584	126272
1933	79626	126233
1934	79669	126194
1935	79710	126153
1936	79752	126113
1937	79784	126058
1938	79826	126017
1939	79849	125948
1940	79889	125905
1941	79930	125864
1942	79974	125826
1943	80015	125785
1944	80057	125746
1945	80099	125705
1946	80140	125665
1947	80183	125626
1948	80226	125587
1949	80269	125549
1950	80311	125509
1951	80353	125469
1952	80394	125429
1953	80435	125387
1954	80478	125348
1955	80520	125309
1956	80561	125267
1957	80603	125228
1958	80648	125191
1959	80689	125151
1960	80730	125109
1961	80771	125067
1962	80812	125026
1963	80854	124987
1964	80896	124947
1965	80937	124906
1966	80978	124864
1967	81020	124824
1968	81063	124785
1969	81090	124723
1970	81130	124679
1971	81157	124617
1972	81197	124574
1973	81239	124533
1974	81281	124493
1975	81322	124453
1976	81363	124411
1977	81405	124372
1978	81448	124333
1979	81489	124292
1980	81531	124251
1981	81572	124211
1982	81614	124171
1983	81657	124131
1984	81698	124091
1985	81739	124050
1986	81781	124010
1987	81824	123971
1988	81867	123932
1989	81908	123891
1990	81949	123850
1991	81991	123810
1992	82034	123771
1993	82057	123703
1994	82097	123659
1995	82138	123619
1996	82179	123578
1997	82222	123539
1998	82265	123501
1999	82305	123458
2000	82347	123418
2001	82389	123378
2002	82432	123340
2003	82474	123300
2004	82516	123260
2005	82558	123220
2006	82602	123182
2007	82645	123144
2008	82686	123103
2009	82727	123062
2010	82769	123021
2011	82811	122982
2012	82852	122941
2013	82894	122901
2014	82936	122861
2015	82978	122820
2016	83022	122784
2017	83064	122744
2018	83106	122704
2019	83147	122662
2020	83188	122621
2021	83231	122583
2022	83272	122542
2023	83314	122501
2024	83355	122459
2025	83397	122420
2026	83439	122380
2027	83481	122341
2028	83500	122267
2029	83540	122224
2030	83583	122186
2031	83625	122145
2032	83666	122104
2033	83707	122063
2034	83749	122022
2035	83791	121983
2036	83834	121944
2037	83876	121904
2038	83917	121863
2039	83958	121821
2040	83999	121781
2041	84043	121744
2042	84085	121704
2043	84126	121662
2044	84168	121622
2045	84210	121582
2046	84254	121544
2047	84295	121504
2048	84337	121464
2049	84378	121423
2050	84421	121383
2051	84463	121343
2052	84504	121303
2053	84547	121264
2054	84590	121226
2055	84633	121187
2056	84674	121146
2057	84716	121105
2058	84757	121064
2059	84798	121023
2060	84840	120983
2061	84882	120942
2062	84924	120903
2063	84966	120862
2064	85010	120825
2065	85052	120786
2066	85093	120744
2067	85134	120703
2068	85167	120650
2069	85208	120608
2070	85250	120569
2071	85292	120528
2072	85333	120488
2073	85375	120447
2074	85418	120409
2075	85460	120369
2076	85502	120328
2077	85544	120289
2078	85586	120248
2079	85628	120209
2080	85669	120168
2081	85711	120127
2082	85751	120085
2083	85794	120046
2084	85837	120007
2085	85879	119967
2086	85921	119927
2087	85963	119887
2088	86004	119846
2089	86047	119807
2090	86088	119766
2091	86130	119726
2092	86172	119686
2093	86206	119635
2094	86247	119593
2095	86289	119553
2096	86333	119516
2097	86374	119475
2098	86417	119436
2099	86458	119395
2100	86500	119354
2101	86543	119316
2102	86586	119277
2103	86629	119239
2104	86671	119198
2105	86712	119157
2106	86753	119116
2107	86796	119076
2108	86829	119024
2109	86869	118982
2110	86911	118942
2111	86953	118902
2112	86997	118864
2113	87039	118825
2114	87083	118787
2115	87125	118747
2116	87141	118671
2117	87181	118628
2118	87223	118589
2119	87264	118548
2120	87305	118507
2121	87346	118465
2122	87388	118425
2123	87432	118387
2124	87472	118345
2125	87515	118306
2126	87556	118265
2127	87599	118226
2128	87642	118187
2129	87683	118146
2130	87725	118106
2131	87767	118065
2132	87809	118026
2133	87851	117985
2134	87892	117944
2135	87933	117903
2136	87974	117862
2137	88017	117823
2138	88044	117763
2139	88085	117721
2140	88127	117681
2141	88169	117641
2142	88211	117601
2143	88253	117561
2144	88295	117521
2145	88337	117481
2146	88379	117440
2147	88421	117401
2148	88463	117361
2149	88504	117320
2150	88546	117280
2151	88591	117244
2152	88633	117204
2153	88676	117164
2154	88717	117123
2155	88758	117082
2156	88801	117043
2157	88842	117002
2158	88884	116962
2159	88925	116920
2160	88966	116879
2161	89009	116840
2162	89051	116800
2163	89094	116761
2164	89136	116721
2165	89177	116680
2166	89221	116642
2167	89262	116601
2168	89304	116560
2169	89330	116500
2170	89372	116459
2171	89389	116387
2172	89429	116345
2173	89471	116304
2174	89513	116264
2175	89555	116224
2176	89599	116186
2177	89641	116146
2178	89682	116106
2179	89723	116064
2180	89766	116025
2181	89808	115985
2182	89849	115944
2183	89892	115904
2184	89933	115864
2185	89974	115822
2186	90017	115784
2187	90059	115744
2188	90101	115703
2189	90143	115663
2190	90186	115624
2191	90227	115584
2192	90269	115543
2193	90310	115502
2194	90350	115459
2195	90393	115420
2196	90434	115378
2197	90476	115338
2198	90517	115297
2199	90559	115258
2200	90603	115220
2201	90646	115181
2202	90689	115142
2203	90730	115101
2204	90772	115060
2205	90801	115003
2206	90841	114961
2207	90883	114921
2208	90924	114880
2209	90967	114841
2210	91010	114803
2211	91052	114762
2212	91095	114723
2213	91137	114683
2214	91179	114643
2215	91221	114603
2216	91263	114562
2217	91304	114521
2218	91346	114481
2219	91388	114441
2220	91430	114401
2221	91471	114360
2222	91514	114320
2223	91556	114280
2224	91599	114242
2225	91619	114174
2226	91659	114132
2227	91700	114090
2228	91741	114049
2229	91761	113981
2230	91802	113940
2231	91843	113899
2232	91885	113858
2233	91927	113819
2234	91969	113778
2235	92012	113740
2236	92053	113698
2237	92094	113657
2238	92138	113619
2239	92180	113579
2240	92221	113538
2241	92263	113497
2242	92305	113457
2243	92346	113416
2244	92388	113376
2245	92431	113337
2246	92473	113297
2247	92514	113256
2248	92557	113217
2249	92601	113180
2250	92643	113139
2251	92686	113100
2252	92727	113059
2253	92769	113019
2254	92811	112979
2255	92854	112940
2256	92896	112899
2257	92940	112862
2258	92983	112822
2259	93015	112771
2260	93056	112730
2261	93098	112690
2262	93141	112650
2263	93184	112611
2264	93225	112570
2265	93267	112529
2266	93308	112489
2267	93355	112454
2268	93400	112417
2269	93441	112376
2270	93484	112337
2271	93525	112296
2272	93568	112257
2273	93611	112218
2274	93653	112177
2275	93694	112137
2276	93737	112098
2277	93780	112059
2278	93822	112019
2279	93864	111978
2280	93906	111938
2281	93933	111880
2282	93974	111839
2283	94015	111797
2284	94056	111756
2285	94097	111715
2286	94140	111676
2287	94183	111637
2288	94211	111579
2289	94252	111538
2290	94294	111498
2291	94314	111432
2292	94353	111389
2293	94396	111350
2294	94437	111308
2295	94479	111268
2296	94520	111227
2297	94563	111188
2298	94605	111148
2299	94649	111109
2300	94692	111070
2301	94733	111029
2302	94777	110992
2303	94820	110953
2304	94862	110913
2305	94904	110872
2306	94946	110833
2307	94989	110794
2308	95031	110753
2309	95073	110713
2310	95115	110673
2311	95160	110636
2312	95202	110595
2313	95245	110557
2314	95287	110516
2315	95329	110477
2316	95372	110437
2317	95414	110397
2318	95456	110357
2319	95499	110317
2320	95540	110277
2321	95584	110238
2322	95625	110198
2323	95668	110158
2324	95710	110118
2325	95755	110081
2326	95796	110039
2327	95837	109999
2328	95879	109958
2329	95920	109917
2330	95962	109877
2331	96003	109836
2332	96045	109795
2333	96087	109755
2334	96129	109714
2335	96172	109676
2336	96214	109635
2337	96255	109595
2338	96298	109555
2339	96340	109514
2340	96382	109474
2341	96423	109433
2342	96465	109392
2343	96507	109353
2344	96550	109314
2345	96592	109273
2346	96634	109233
2347	96677	109194
2348	96720	109155
2349	96763	109115
2350	96804	109075
2351	96845	109033
2352	96887	108993
2353	96930	108953
2354	96973	108914
2355	97015	108874
2356	97056	108833
2357	97098	108793
2358	97141	108753
2359	97185	108715
2360	97228	108676
2361	97269	108635
2362	97311	108595
2363	97354	108556
2364	97396	108516
2365	97438	108475
2366	97471	108425
2367	97513	108384
2368	97556	108346
2369	97584	108289
2370	97624	108247
2371	97666	108207
2372	97708	108167
2373	97751	108128
2374	97794	108088
2375	97836	108047
2376	97878	108007
2377	97920	107967
2378	97962	107927
2379	98004	107886
2380	98046	107846
2381	98087	107805
2382	98129	107765
2383	98173	107726
2384	98215	107687
2385	98257	107646
2386	98298	107605
2387	98341	107565
2388	98384	107526
2389	98426	107486
2390	98467	107445
2391	98510	107405
2392	98551	107364
2393	98592	107323
2394	98633	107281
2395	98675	107241
2396	98718	107202
2397	98752	107153
2398	98793	107112
2399	98835	107071
2400	98877	107031
2401	98919	106990
2402	98962	106951
2403	99004	106911
2404	99031	106854
2405	99071	106812
2406	99112	106771
2407	99155	106732
2408	99198	106692
2409	99239	106651
2410	99280	106610
2411	99315	106561
2412	99357	106521
2413	99398	106481
2414	99440	106439
2415	99481	106399
2416	99523	106359
2417	99566	106319
2418	99608	106279
2419	99649	106238
2420	99668	106173
2421	99710	106132
2422	99753	106093
2423	99795	106053
2424	99836	106012
2425	99878	105971
2426	99921	105932
2427	99963	105892
2428	100004	105850
2429	100045	105809
2430	100086	105768
2431	100129	105729
2432	100170	105687
2433	100213	105648
2434	100255	105607
2435	100296	105566
2436	100338	105526
2437	100379	105485
2438	100421	105444
2439	100463	105403
2440	100506	105364
2441	100549	105325
2442	100590	105284
2443	100633	105245
2444	100660	105188
2445	100704	105150
2446	100750	105114
2447	100791	105073
2448	100831	105031
2449	100872	104989
2450	100916	104951
2451	100958	104910
2452	100999	104869
2453	101041	104829
2454	101082	104787
2455	101124	104748
2456	101166	104707
2457	101208	104667
2458	101248	104625
2459	101291	104585
2460	101311	104522
2461	101352	104480
2462	101394	104440
2463	101416	104380
2464	101456	104338
2465	101498	104297
2466	101541	104258
2467	101582	104217
2468	101623	104175
2469	101665	104135
2470	101709	104097
2471	101751	104056
2472	101774	103996
2473	101813	103953
2474	101856	103913
2475	101898	103873
2476	101942	103835
2477	101984	103795
2478	102026	103754
2479	102067	103713
2480	102110	103674
2481	102152	103634
2482	102195	103594
2483	102238	103555
2484	102280	103514
2485	102323	103475
2486	102365	103435
2487	102406	103394
2488	102448	103354
2489	102490	103314
2490	102533	103274
2491	102575	103234
2492	102617	103193
2493	102659	103153
2494	102701	103113
2495	102744	103074
2496	102786	103033
2497	102827	102992
2498	102869	102951
2499	102912	102912
2500	102954	102872
2501	102996	102831
2502	103019	102772
2503	103059	102730
2504	103101	102689
2505	103143	102649
2506	103185	102608
2507	103227	102569
2508	103268	102528
2509	103311	102488
2510	103353	102448
2511	103395	102407
2512	103436	102366
2513	103478	102325
2514	103521	102286
2515	103563	102246
2516	103606	102206
2517	103649	102167
2518	103692	102128
2519	103738	102091
2520	103780	102051
2521	103822	102011
2522	103863	101970
2523	103905	101929
2524	103939	101881
2525	103980	101839
2526	104021	101799
2527	104065	101759
2528	104107	101719
2529	104149	101679
2530	104191	101638
2531	104233	101598
2532	104275	101558
2533	104318	101518
2534	104359	101478
2535	104401	101437
2536	104442	101396
2537	104485	101357
2538	104528	101317
2539	104571	101277
2540	104613	101237
2541	104655	101197
2542	104698	101157
2543	104741	101117
2544	104783	101078
2545	104825	101038
2546	104868	100998
2547	104911	100958
2548	104953	100918
2549	104995	100877
2550	105022	100822
2551	105061	100780
2552	105104	100740
2553	105145	100699
2554	105187	100658
2555	105229	100618
2556	105273	100579
2557	105315	100539
2558	105356	100498
2559	105397	100457
2560	105439	100416
2561	105481	100376
2562	105525	100337
2563	105567	100296
2564	105608	100256
2565	105635	100201
2566	105676	100159
2567	105719	100120
2568	105761	100079
2569	105803	100039
2570	105844	99998
2571	105887	99959
2572	105928	99918
2573	105970	99877
2574	106012	99836
2575	106055	99797
2576	106098	99758
2577	106139	99717
2578	106181	99676
2579	106223	99635
2580	106266	99596
2581	106308	99556
2582	106350	99516
2583	106391	99474
2584	106434	99434
2585	106477	99395
2586	106521	99356
2587	106563	99316
2588	106604	99275
2589	106647	99235
2590	106692	99198
2591	106737	99160
2592	106781	99121
2593	106822	99080
2594	106865	99040
2595	106907	99001
2596	106949	98960
2597	106991	98919
2598	107033	98878
2599	107075	98838
2600	107117	98798
2601	107159	98757
2602	107200	98716
2603	107242	98676
2604	107285	98636
2605	107327	98596
2606	107367	98554
2607	107410	98514
2608	107452	98474
2609	107495	98434
2610	107536	98393
2611	107578	98353
2612	107619	98311
2613	107661	98270
2614	107703	98230
2615	107745	98190
2616	107787	98149
2617	107829	98108
2618	107871	98068
2619	107914	98028
2620	107955	97988
2621	107996	97946
2622	108038	97906
2623	108082	97867
2624	108124	97827
2625	108167	97786
2626	108208	97745
2627	108249	97704
2628	108292	97665
2629	108334	97624
2630	108375	97583
2631	108418	97543
2632	108459	97502
2633	108503	97463
2634	108545	97422
2635	108586	97382
2636	108628	97341
2637	108669	97300
2638	108712	97260
2639	108753	97219
2640	108796	97179
2641	108839	97139
2642	108881	97099
2643	108922	97058
2644	108964	97017
2645	109006	96976
2646	109025	96915
2647	109064	96872
2648	109105	96831
2649	109147	96791
2650	109189	96750
2651	109230	96709
2652	109274	96670
2653	109316	96630
2654	109361	96592
2655	109410	96557
2656	109453	96518
2657	109497	96479
2658	109541	96440
2659	109569	96387
2660	109610	96346
2661	109654	96308
2662	109678	96251
2663	109718	96209
2664	109760	96168
2665	109802	96128
2666	109845	96089
2667	109891	96051
2668	109933	96012
2669	109976	95971
2670	110018	95931
2671	110062	95892
2672	110104	95852
2673	110146	95812
2674	110189	95772
2675	110231	95731
2676	110274	95692
2677	110317	95652
2678	110362	95614
2679	110405	95574
2680	110448	95534
2681	110493	95497
2682	110536	95457
2683	110578	95417
2684	110621	95377
2685	110663	95337
2686	110706	95297
2687	110749	95257
2688	110791	95217
2689	110835	95178
2690	110877	95138
2691	110919	95097
2692	110960	95056
2693	111002	95015
2694	111043	94974
2695	111087	94934
2696	111128	94894
2697	111170	94853
2698	111211	94812
2699	111254	94772
2700	111297	94732
2701	111339	94692
2702	111382	94652
2703	111423	94611
2704	111466	94571
2705	111508	94530
2706	111550	94490
2707	111592	94449
2708	111634	94409
2709	111676	94368
2710	111717	94327
2711	111760	94287
2712	111802	94246
2713	111844	94206
2714	111886	94166
2715	111927	94124
2716	111969	94084
2717	112016	94048
2718	112065	94013
2719	112109	93974
2720	112153	93935
2721	112194	93893
2722	112236	93853
2723	112281	93815
2724	112323	93774
2725	112365	93733
2726	112406	93692
2727	112449	93653
2728	112473	93597
2729	112513	93555
2730	112554	93514
2731	112596	93473
2732	112638	93432
2733	112682	93393
2734	112723	93352
2735	112765	93312
2736	112808	93272
2737	112852	93232
2738	112894	93192
2739	112935	93151
2740	112977	93110
2741	113019	93069
2742	113062	93030
2743	113104	92989
2744	113145	92948
2745	113187	92907
2746	113229	92866
2747	113243	92803
2748	113283	92761
2749	113325	92720
2750	113366	92679
2751	113408	92638
2752	113449	92597
2753	113491	92556
2754	113533	92516
2755	113574	92475
2756	113616	92434
2757	113659	92394
2758	113700	92353
2759	113741	92312
2760	113783	92271
2761	113817	92223
2762	113858	92182
2763	113900	92142
2764	113941	92100
2765	113982	92059
2766	114025	92019
2767	114069	91980
2768	114111	91939
2769	114152	91899
2770	114194	91858
2771	114236	91817
2772	114278	91777
2773	114320	91736
2774	114362	91696
2775	114405	91656
2776	114428	91600
2777	114469	91558
2778	114511	91518
2779	114552	91477
2780	114605	91445
2781	114656	91412
2782	114698	91371
2783	114739	91330
2784	114780	91288
2785	114824	91249
2786	114852	91198
2787	114892	91156
2788	114933	91114
2789	114975	91073
2790	115017	91033
2791	115060	90993
2792	115101	90952
2793	115143	90911
2794	115184	90869
2795	115225	90829
2796	115269	90789
2797	115310	90748
2798	115353	90708
2799	115393	90666
2800	115435	90625
2801	115477	90584
2802	115518	90543
2803	115559	90502
2804	115602	90462
2805	115645	90422
2806	115687	90381
2807	115728	90340
2808	115770	90300
2809	115812	90259
2810	115855	90219
2811	115896	90178
2812	115938	90137
2813	115980	90096
2814	116024	90057
2815	116066	90017
2816	116108	89976
2817	116149	89935
2818	116191	89894
2819	116233	89854
2820	116275	89813
2821	116317	89772
2822	116359	89732
2823	116401	89691
2824	116444	89651
2825	116485	89610
2826	116526	89569
2827	116567	89527
2828	116609	89486
2829	116651	89446
2830	116694	89406
2831	116736	89365
2832	116778	89325
2833	116821	89285
2834	116864	89245
2835	116906	89205
2836	116948	89164
2837	116991	89124
2838	117033	89083
2839	117075	89043
2840	117117	89002
2841	117159	88961
2842	117202	88921
2843	117244	88881
2844	117285	88840
2845	117326	88798
2846	117369	88758
2847	117410	88717
2848	117452	88677
2849	117494	88635
2850	117536	88595
2851	117577	88554
2852	117620	88514
2853	117662	88473
2854	117703	88432
2855	117745	88391
2856	117786	88350
2857	117829	88309
2858	117871	88269
2859	117913	88228
2860	117957	88189
2861	117999	88149
2862	118042	88109
2863	118084	88068
2864	118126	88028
2865	118167	87986
2866	118209	87945
2867	118250	87904
2868	118292	87864
2869	118334	87823
2870	118376	87782
2871	118418	87741
2872	118460	87700
2873	118501	87660
2874	118542	87618
2875	118583	87577
2876	118626	87537
2877	118667	87495
2878	118708	87453
2879	118749	87412
2880	118791	87372
2881	118834	87332
2882	118877	87292
2883	118918	87251
2884	118959	87209
2885	118999	87167
2886	119041	87126
2887	119083	87085
2888	119126	87045
2889	119168	87005
2890	119211	86965
2891	119252	86924
2892	119294	86883
2893	119335	86842
2894	119377	86801
2895	119420	86761
2896	119461	86719
2897	119502	86678
2898	119546	86638
2899	119588	86598
2900	119611	86544
2901	119651	86502
2902	119692	86460
2903	119734	86419
2904	119776	86378
2905	119818	86338
2906	119860	86298
2907	119903	86257
2908	119944	86216
2909	119986	86175
2910	120029	86135
2911	120069	86094
2912	120111	86053
2913	120152	86011
2914	120193	85970
2915	120236	85930
2916	120277	85889
2917	120318	85847
2918	120360	85807
2919	120405	85768
2920	120447	85727
2921	120489	85686
2922	120530	85645
2923	120571	85604
2924	120614	85564
2925	120656	85523
2926	120697	85482
2927	120738	85440
2928	120780	85400
2929	120823	85359
2930	120864	85318
2931	120906	85278
2932	120946	85235
2933	120989	85195
2934	121032	85155
2935	121074	85114
2936	121116	85074
2937	121157	85033
2938	121200	84992
2939	121241	84951
2940	121282	84910
2941	121324	84869
2942	121365	84827
2943	121408	84788
2944	121450	84747
2945	121492	84706
2946	121533	84664
2947	121576	84624
2948	121618	84584
2949	121660	84543
2950	121701	84502
2951	121744	84462
2952	121785	84420
2953	121830	84382
2954	121872	84341
2955	121915	84301
2956	121956	84260
2957	121999	84219
2958	122040	84178
2959	122082	84138
2960	122124	84097
2961	122166	84056
2962	122208	84016
2963	122249	83974
2964	122291	83933
2965	122333	83893
2966	122376	83852
2967	122418	83812
2968	122460	83771
2969	122502	83730
2970	122544	83690
2971	122587	83650
2972	122630	83609
2973	122671	83568
2974	122714	83528
2975	122757	83488
2976	122800	83448
2977	122844	83408
2978	122885	83367
2979	122928	83327
2980	122971	83287
2981	123014	83246
2982	123056	83206
2983	123078	83152
2984	123118	83110
2985	123160	83069
2986	123203	83029
2987	123244	82987
2988	123286	82946
2989	123327	82905
2990	123369	82865
2991	123415	82826
2992	123457	82786
2993	123500	82746
2994	123541	82705
2995	123585	82665
2996	123628	82625
2997	123670	82584
2998	123712	82543
2999	123754	82502
3000	123796	82462
3001	123838	82421
3002	123881	82381
3003	123923	82340
3004	123967	82301
3005	124010	82261
3006	124053	82221
3007	124096	82180
3008	124138	82139
3009	124180	82099
3010	124222	82058
3011	124264	82017
3012	124305	81976
3013	124347	81935
3014	124390	81895
3015	124432	81854
3016	124465	81808
3017	124506	81766
3018	124548	81725
3019	124591	81685
3020	124633	81644
3021	124674	81603
3022	124715	81562
3023	124757	81521
3024	124801	81482
3025	124846	81443
3026	124891	81404
3027	124934	81364
3028	124976	81323
3029	125016	81281
3030	125057	81239
3031	125096	81197
3032	125137	81155
3033	125156	81100
3034	125196	81058
3035	125236	81016
3036	125276	80974
3037	125317	80932
3038	125357	80890
3039	125398	80849
3040	125439	80807
3041	125480	80766
3042	125520	80724
3043	125554	80677
3044	125594	80636
3045	125634	80594
3046	125674	80551
3047	125714	80510
3048	125754	80468
3049	125795	80426
3050	125836	80385
3051	125877	80343
3052	125918	80302
3053	125963	80263
3054	126005	80222
3055	126045	80180
3056	126085	80138
3057	126126	80097
3058	126167	80055
3059	126207	80013
3060	126247	79971
3061	126287	79929
3062	126327	79888
3063	126369	79847
3064	126409	79805
3065	126450	79763
3066	126492	79722
3067	126533	79681
3068	126575	79640
3069	126616	79599
3070	126656	79557
3071	126696	79515
3072	126737	79473
3073	126778	79432
3074	126819	79390
3075	126858	79348
3076	126898	79306
3077	126938	79264
3078	126981	79224
3079	127021	79182
3080	127062	79140
3081	127103	79099
3082	127144	79058
3083	127185	79016
3084	127226	78975
3085	127265	78932
3086	127305	78890
3087	127346	78849
3088	127386	78807
3089	127426	78765
3090	127467	78723
3091	127508	78682
3092	127548	78640
3093	127589	78599
3094	127629	78557
3095	127669	78515
3096	127709	78473
3097	127749	78431
3098	127792	78390
3099	127832	78348
3100	127872	78307
3101	127916	78267
3102	127958	78226
3103	127999	78185
3104	128038	78142
3105	128078	78100
3106	128117	78058
3107	128159	78017
3108	128201	77976
3109	128244	77936
3110	128285	77895
3111	128326	77853
3112	128367	77812
3113	128407	77770
3114	128447	77728
3115	128489	77687
3116	128528	77645
3117	128570	77604
3118	128611	77562
3119	128653	77521
3120	128693	77480
3121	128735	77439
3122	128776	77397
3123	128817	77356
3124	128857	77314
3125	128898	77272
3126	128937	77230
3127	128978	77189
3128	129018	77147
3129	129058	77105
3130	129099	77063
3131	129140	77022
3132	129182	76981
3133	129222	76939
3134	129262	76898
3135	129302	76855
3136	129343	76814
3137	129384	76773
3138	129424	76731
3139	129464	76689
3140	129505	76648
3141	129547	76606
3142	129588	76565
3143	129628	76523
3144	129669	76482
3145	129708	76439
3146	129750	76399
3147	129791	76357
3148	129831	76315
3149	129872	76274
3150	129914	76233
3151	129956	76192
3152	129997	76151
3153	130038	76110
3154	130079	76068
3155	130119	76026
3156	130161	75985
3157	130201	75944
3158	130241	75902
3159	130281	75860
3160	130323	75819
3161	130364	75778
3162	130404	75736
3163	130443	75693
3164	130484	75652
3165	130526	75611
3166	130567	75570
3167	130607	75527
3168	130646	75485
3169	130686	75443
3170	130728	75402
3171	130769	75361
3172	130810	75320
3173	130850	75278
3174	130889	75235
3175	130929	75193
3176	130969	75152
3177	131012	75111
3178	131051	75069
3179	131092	75027
3180	131133	74986
3181	131175	74945
3182	131216	74904
3183	131256	74862
3184	131296	74820
3185	131336	74778
3186	131376	74736
3187	131416	74694
3188	131455	74652
3189	131496	74611
3190	131539	74570
3191	131579	74528
3192	131619	74487
3193	131659	74445
3194	131700	74403
3195	131742	74362
3196	131783	74321
3197	131824	74279
3198	131864	74238
3199	131905	74196
3200	131948	74156
3201	131988	74114
3202	132030	74073
3203	132061	74027
3204	132102	73985
3205	132143	73944
3206	132184	73903
3207	132225	73861
3208	132257	73815
3209	132297	73773
3210	132339	73732
3211	132379	73690
3212	132420	73649
3213	132460	73607
3214	132500	73565
3215	132542	73524
3216	132582	73483
3217	132622	73441
3218	132663	73399
3219	132704	73358
