iter	RMSE
1675	394.6401346
1676	394.4875231
1677	394.3037252
1678	394.0039478
1679	393.7004119
1680	393.3982038
1681	393.2595181
1682	392.9333181
1683	392.2108402
1684	392.1495823
1685	391.1607032
1686	390.7816832
1687	390.5712629
1688	390.1356499
1689	389.8531761
1690	389.7460805
1691	389.6196471
1692	389.3397926
1693	389.2557334
1694	388.7276537
1695	388.465128
1696	388.4608777
1697	388.075036
1698	387.5213442
1699	387.1078685
1700	386.8687077
1701	386.3785645
1702	386.2245077
1703	386.1495443
1704	385.6387839
1705	384.911254
1706	384.573207
1707	384.2528313
1708	383.8807671
1709	383.4957907
1710	383.117299
1711	382.9699695
1712	382.7450445
1713	382.554042
1714	382.2313612
1715	382.0847456
1716	381.7200061
1717	381.4727872
1718	380.767381
1719	380.6552642
1720	380.0550919
1721	379.7750952
1722	379.3840266
1723	379.2523687
1724	378.8793272
1725	378.1071329
1726	377.9135047
1727	377.6143765
1728	377.3095862
1729	376.8131434
1730	376.524929
1731	376.0715468
1732	375.7154695
1733	375.2305216
1734	374.9673736
1735	374.523335
1736	373.7731127
1737	373.5370034
1738	372.98882
1739	372.6763634
1740	372.3709547
1741	372.1026077
1742	371.9614018
1743	371.5712181
1744	371.1819683
1745	370.8466324
1746	370.5804417
1747	370.5625367
1748	370.0788584
1749	369.8341834
1750	369.4684895
1751	369.1340205
1752	368.8607439
1753	368.6427731
1754	368.3006693
1755	368.0791979
1756	367.9290335
1757	367.6254808
1758	367.5691119
1759	367.3890001
1760	367.2229948
1761	367.1372082
1762	366.5923165
1763	366.1295778
1764	365.860282
1765	365.6450828
1766	365.4373351
1767	365.2216276
1768	365.0117925
1769	364.8149277
1770	364.5994928
1771	364.2635835
1772	364.137984
1773	363.8437991
1774	363.5584225
1775	363.3728955
1776	362.9463379
1777	362.6261466
1778	362.0286155
1779	361.8741855
1780	360.7898452
1781	360.574799
1782	359.9044429
1783	359.7204361
1784	359.5419367
1785	358.9757608
1786	358.8284519
1787	358.5414312
1788	358.3038527
1789	357.9141085
1790	357.8821274
1791	357.6712704
1792	357.0298437
1793	356.4538513
1794	356.019049
1795	355.8118015
1796	355.4207213
1797	355.3072973
1798	354.6446851
1799	354.2864275
1800	354.0141594
1801	353.8750582
1802	353.7243252
1803	353.0959586
1804	352.4182137
1805	352.2860281
1806	352.0398824
1807	351.9007805
1808	351.7762051
1809	351.5430467
1810	351.319223
1811	351.1466879
1812	351.0836744
1813	350.9316009
1814	350.4979932
1815	349.721698
1816	349.4907034
1817	349.2874795
1818	348.5148539
1819	348.1033927
1820	347.7849059
1821	347.4424324
1822	347.3222412
1823	346.9181373
1824	346.9052292
1825	346.818424
1826	346.6484322
1827	346.3834232
1828	346.1530141
1829	345.983441
1830	345.8243537
1831	345.689824
1832	345.401136
1833	345.1861549
1834	344.9616642
1835	344.8714801
1836	344.4870061
1837	344.3436302
1838	344.099478
1839	343.9618967
1840	343.3555535
1841	343.1092713
1842	342.5750713
1843	342.2974123
1844	342.0749096
1845	341.7314195
1846	341.3587006
1847	341.2329073
1848	341.0594105
1849	340.5870734
1850	340.4773163
1851	340.103453
1852	339.8435386
1853	339.6360524
1854	339.2420522
1855	339.0916745
1856	338.9529003
1857	338.7034718
1858	338.4404425
1859	338.1688749
1860	337.8362046
1861	337.6589689
1862	337.412772
1863	337.180604
1864	336.7820061
1865	336.5838334
1866	336.2601173
1867	336.0684506
1868	335.897225
1869	335.0648945
1870	334.8838555
1871	334.5458448
1872	334.4017023
1873	333.8364536
1874	333.5651867
1875	333.3510686
1876	333.20532
1877	332.9505571
1878	332.7830433
1879	332.596033
1880	332.1731872
1881	332.0681876
1882	331.7429159
1883	331.6253907
1884	331.5655364
1885	331.4154844
1886	331.0674853
1887	330.8634235
1888	330.7804575
1889	330.0755637
1890	330.0701386
1891	329.5988904
1892	329.4635214
1893	329.2422554
1894	328.9768491
1895	328.5808697
1896	328.03349
1897	327.7147246
1898	327.4915738
1899	327.2462438
1900	327.1769735
1901	327.108251
1902	326.5178159
1903	326.4496898
1904	326.3486185
1905	326.2353158
1906	326.0781855
1907	325.8556924
1908	325.5410762
1909	325.2733241
1910	324.9719473
1911	324.865507
1912	324.5314264
1913	324.0731284
1914	323.8277438
1915	323.6197397
1916	323.5183087
1917	323.3804655
1918	323.277815
1919	323.1067433
1920	322.8215993
1921	322.6112779
1922	322.3561325
1923	322.0192072
1924	321.5370771
1925	321.394686
1926	321.2707624
1927	321.1238761
1928	320.888322
1929	320.7310614
1930	320.7296812
1931	320.5468396
1932	320.1028781
1933	319.3967422
1934	319.0749751
1935	318.7088172
1936	318.413018
1937	318.2185218
1938	318.0461628
1939	317.9265641
1940	317.4934034
1941	317.3198986
1942	316.9729638
1943	316.6258455
1944	316.3307545
1945	316.064745
1946	315.6607384
1947	315.4672473
1948	315.3156061
1949	314.99145
1950	314.5041775
1951	314.4345558
1952	314.3445849
1953	314.1528157
1954	313.9205099
1955	313.7467635
1956	313.5623491
1957	313.1833447
1958	312.7330484
1959	312.477841
1960	312.3569434
1961	311.9807095
1962	311.828274
1963	311.7369104
1964	311.3807706
1965	311.293772
1966	311.1732233
1967	310.8614919
1968	310.6912526
1969	310.5717729
1970	310.3330947
1971	310.2573835
1972	309.9570073
1973	309.8215564
1974	309.7416348
1975	309.565015
1976	309.2902269
1977	309.0906333
1978	308.9886868
1979	308.6783259
1980	308.5311722
1981	308.4487839
1982	308.2213867
1983	307.838359
1984	307.6874221
1985	307.3719113
1986	307.2998305
1987	306.8359638
1988	306.6521869
1989	306.5305188
1990	306.5036093
1991	306.3118317
1992	305.8231777
1993	305.8112881
1994	305.493727
1995	305.3042152
1996	305.1453436
1997	304.685505
1998	304.6147457
1999	304.302302
2000	303.792881
2001	303.6309788
2002	303.4314442
2003	303.1406621
2004	303.0192701
2005	302.9612084
2006	302.8018932
2007	302.7791367
2008	302.6265304
2009	302.3553719
2010	302.1951846
2011	302.0802805
2012	301.9462898
2013	301.5277635
2014	301.1496813
2015	300.9602038
2016	300.7627089
2017	300.633007
2018	300.3473692
2019	300.1486816
2020	299.8628855
2021	299.8026304
2022	299.729689
2023	299.6909179
2024	299.516412
2025	299.3306312
2026	299.0437174
2027	298.8343074
2028	298.8284795
2029	298.6799952
2030	298.3718057
2031	297.9489471
2032	297.8557693
2033	297.7207834
2034	297.436797
2035	297.2139408
2036	297.0134784
2037	296.7369907
2038	296.5267492
2039	296.2414808
2040	296.0107927
2041	295.8486789
2042	295.6958865
2043	295.6222281
2044	295.5968678
2045	295.3669845
2046	295.1103862
2047	294.8022515
2048	294.609004
2049	294.4742672
2050	294.3744663
2051	294.2386768
2052	294.135527
2053	293.8945238
2054	293.8011931
2055	293.5966146
2056	293.3271821
2057	293.1467061
2058	292.7963897
2059	292.6643301
2060	292.4735139
2061	292.1949629
2062	291.8172364
2063	291.5794576
2064	291.2960546
2065	290.9795038
2066	290.5993965
2067	290.3609096
2068	289.9416101
2069	289.6652771
2070	289.4783921
2071	289.1799251
2072	289.138644
2073	288.9497024
2074	288.7162557
2075	288.4945348
2076	287.9654459
2077	287.7520728
2078	287.3315461
2079	287.0203277
2080	286.7495158
2081	286.3156622
2082	286.077092
2083	285.9262167
2084	285.6810371
2085	285.3723591
2086	284.9402167
2087	284.6901171
2088	284.5334671
2089	284.3536079
2090	284.1163394
2091	284.0683179
2092	283.5968029
2093	283.442728
2094	283.0938231
2095	282.7795873
2096	282.5988979
2097	282.3639892
2098	282.1786346
2099	282.0629486
2100	281.9538307
2101	281.7923135
2102	281.7264266
2103	281.4873418
2104	281.3644533
2105	280.8311575
2106	280.6179019
2107	280.4241773
2108	280.3658679
2109	280.291486
2110	279.9329707
2111	279.5742066
2112	279.3773322
2113	279.0808403
2114	278.8371701
2115	278.7616583
2116	278.7222977
2117	278.4695501
2118	278.073886
2119	277.8556881
2120	277.7772288
2121	277.6822084
2122	277.4116406
2123	277.1260885
2124	276.7132765
2125	276.4973455
2126	276.4679376
2127	276.2826555
2128	275.951478
2129	275.8366546
2130	275.4709206
2131	275.235665
2132	274.9193243
2133	274.8484149
2134	274.6964379
2135	274.3467345
2136	274.2100599
2137	273.946218
2138	273.834394
2139	273.6814385
2140	273.4771703
2141	273.3714167
2142	273.1533264
2143	273.0382793
2144	272.8093203
2145	272.5597165
2146	272.3578034
2147	272.1215349
2148	271.8104984
2149	271.710886
2150	271.3864028
2151	271.285798
2152	271.0589426
2153	270.8682474
2154	270.8169072
2155	270.5829162
2156	270.3159368
2157	270.178249
2158	270.1106829
2159	270.028358
2160	269.8807747
2161	269.692908
2162	269.5340227
2163	269.355136
2164	269.2349771
2165	269.1550883
2166	268.9422699
2167	268.6801689
2168	268.5315864
2169	268.394665
2170	268.2897421
2171	268.2804013
2172	268.0857664
2173	267.6880018
2174	267.4020478
2175	267.1569805
2176	267.0829274
2177	266.8684966
2178	266.8239409
2179	266.7383474
2180	266.2924367
2181	266.1356434
2182	266.0522745
2183	265.7319585
2184	265.330259
2185	264.9606014
2186	264.8314727
2187	264.3954538
2188	263.9689398
2189	263.6655209
2190	263.5698244
2191	263.4732368
2192	263.1906353
2193	263.108142
2194	262.838193
2195	262.6054875
2196	262.5473267
2197	262.2291073
2198	261.9840455
2199	261.6895744
2200	261.5345512
2201	261.3690491
2202	261.3138035
2203	260.9030064
2204	260.3467756
2205	260.286861
2206	260.2198572
2207	260.1186131
2208	259.8501334
2209	259.7017618
2210	259.4947227
2211	259.4120746
2212	259.3170566
2213	259.2202106
2214	259.0631211
2215	258.9671665
2216	258.798962
2217	258.3992617
2218	258.2675308
2219	258.103937
2220	257.8200956
2221	257.7842626
2222	257.6161147
2223	257.5544216
2224	257.4940645
2225	257.4393319
2226	257.0484095
2227	256.9184931
2228	256.6434128
2229	256.5993757
2230	256.5257154
2231	256.1382671
2232	255.8769968
2233	255.5178275
2234	255.2321133
2235	255.1266761
2236	254.9906023
2237	254.7994533
2238	254.585633
2239	254.4797777
2240	254.2071392
2241	254.1166256
2242	253.929811
2243	253.6855333
2244	253.5614235
2245	253.3290765
2246	253.199575
2247	252.9494412
2248	252.5966318
2249	252.3431649
2250	252.1933321
2251	252.0949934
2252	251.9649524
2253	251.7151665
2254	251.5535231
2255	251.4113239
2256	251.2218428
2257	251.0679386
2258	250.937584
2259	250.8603754
2260	250.4483176
2261	250.4059611
2262	250.3101375
2263	250.1960949
2264	250.1328942
2265	250.0044019
2266	249.9042581
2267	249.6203368
2268	249.3398011
2269	248.9592576
2270	248.8683378
2271	248.7770486
2272	248.644986
2273	248.5048258
2274	248.3316554
2275	248.1918247
2276	248.0399698
2277	247.9094378
2278	247.7668958
2279	247.6698693
2280	247.5189259
2281	247.4282248
2282	247.2856973
2283	246.8650817
2284	246.715003
2285	246.5729044
2286	246.4258691
2287	246.3302218
2288	246.2778437
2289	246.1566995
2290	245.9880872
2291	245.9425021
2292	245.8128147
2293	245.6971142
2294	245.5572339
2295	245.4377689
2296	245.3248277
2297	245.2509606
2298	244.9487152
2299	244.6516455
2300	244.0628178
2301	243.9260198
2302	243.7871896
2303	243.6230837
2304	243.1623343
2305	243.0662675
2306	242.8835706
2307	242.8304817
2308	242.4247547
2309	242.3428695
2310	242.2645265
2311	242.2010349
2312	242.113093
2313	242.0566392
2314	241.8991378
2315	241.7816673
2316	241.6514293
2317	241.5429733
2318	241.3339956
2319	241.157475
2320	240.9206363
2321	240.8424456
2322	240.7683591
2323	240.7500494
2324	240.3327747
2325	240.283421
2326	240.1579102
2327	240.0321693
2328	239.7595961
2329	239.5913175
2330	239.388412
2331	239.3256157
2332	239.2040482
2333	238.809621
2334	238.5981092
2335	238.3908683
2336	238.2662831
2337	238.1363972
2338	237.9750271
2339	237.9142925
2340	237.6282891
2341	237.4212483
2342	237.2958582
2343	237.0108051
2344	236.8789463
2345	236.7969864
2346	236.590762
2347	236.5249001
2348	236.4459529
2349	236.3166374
2350	236.122284
2351	235.8664573
2352	235.717867
2353	235.6082881
2354	235.5694522
2355	235.4434083
2356	235.2338734
2357	235.0628007
2358	234.8830708
2359	234.683634
2360	234.2995247
2361	234.2066493
2362	234.1674317
2363	233.9906757
2364	233.8994421
2365	233.852335
2366	233.6890932
2367	233.5527643
2368	233.4884821
2369	233.3482806
2370	233.2224655
2371	232.7994258
2372	232.5879835
2373	232.4596887
2374	232.4384712
2375	232.219009
2376	232.0588041
2377	231.9819005
2378	231.8612886
2379	231.6262914
2380	231.4606802
2381	231.1737981
2382	230.9230772
2383	230.8044269
2384	230.7438492
2385	230.5372023
2386	230.45096
2387	230.3443045
2388	230.0451844
2389	229.8616564
2390	229.4090615
2391	229.2928596
2392	229.1695488
2393	229.0623252
2394	228.8373495
2395	228.6611345
2396	228.5950408
2397	228.5584551
2398	228.5045547
2399	228.3244727
2400	228.0623893
2401	227.988042
2402	227.725385
2403	227.2831831
2404	227.2397702
2405	227.037923
2406	226.8529106
2407	226.6020314
2408	226.4096348
2409	226.3453285
2410	226.1393701
2411	226.0544742
2412	225.9598944
2413	225.8152511
2414	225.6888538
2415	225.5363335
2416	225.3706398
2417	225.1877163
2418	225.0489544
2419	224.8936428
2420	224.8790732
2421	224.8338031
2422	224.6201087
2423	224.5097713
2424	224.3736967
2425	224.2162944
2426	224.0722232
2427	223.8946232
2428	223.7957829
2429	223.5449702
2430	223.3873974
2431	223.2639205
2432	223.1495124
2433	223.0071604
2434	222.8244537
2435	222.6690415
2436	222.482414
2437	222.406065
2438	222.2415975
2439	222.0342638
2440	221.9466601
2441	221.8602476
2442	221.7496451
2443	221.6519431
2444	221.6274791
2445	221.3560434
2446	221.1483107
2447	221.0406357
2448	220.9438563
2449	220.7219516
2450	220.6613882
2451	220.5978075
2452	220.4794958
2453	220.385379
2454	220.2831624
2455	220.1913165
2456	220.0802586
2457	219.9518344
2458	219.8530688
2459	219.7242049
2460	219.6037952
2461	219.5068813
2462	219.4473505
2463	219.4206338
2464	219.1344018
2465	218.9917575
2466	218.9309816
2467	218.8762729
2468	218.7963502
2469	218.7170159
2470	218.6250274
2471	218.4904664
2472	218.1512768
2473	218.0762143
2474	217.9622417
2475	217.776227
2476	217.7088834
2477	217.5259613
2478	217.360839
2479	217.3519144
2480	217.3007496
2481	217.1130169
2482	217.0607284
2483	216.9009474
2484	216.6638961
2485	216.5898655
2486	216.4499915
2487	216.3506597
2488	216.0817703
2489	215.9437114
2490	215.8483342
2491	215.3914435
2492	215.3350343
2493	215.1846007
2494	215.0425938
2495	214.9462893
2496	214.7369485
2497	214.537733
2498	214.4112838
2499	214.2943058
2500	214.1151283
2501	213.9827447
2502	213.9493103
2503	213.858603
2504	213.7752322
2505	213.7262598
2506	213.6156444
2507	213.3160609
2508	213.2159399
2509	213.1548741
2510	213.0445929
2511	212.9925935
2512	212.5924656
2513	212.4311743
2514	212.3718371
2515	212.3470726
2516	212.2712863
2517	212.1757817
2518	212.0001907
2519	211.5750712
2520	211.4563095
2521	211.3673003
2522	211.3046359
2523	211.190892
2524	211.0831084
2525	211.0009453
2526	210.7781806
2527	210.5424359
2528	210.3929893
2529	210.2291355
2530	210.2155047
2531	209.9318088
2532	209.8276747
2533	209.7256841
2534	209.7115581
2535	209.6215095
2536	209.37634
2537	209.2547301
2538	209.1701969
2539	209.1085314
2540	208.9559061
2541	208.8656245
2542	208.8185773
2543	208.7302577
2544	208.6926669
2545	208.5060467
2546	208.4369745
2547	208.323881
2548	208.0990911
2549	207.9084151
2550	207.8564233
2551	207.7244893
2552	207.5137217
2553	207.3162282
2554	207.0438099
2555	206.7326951
2556	206.6264075
2557	206.6032349
2558	206.5213629
2559	206.398589
2560	206.2602406
2561	205.8088517
2562	205.7655499
2563	205.5131179
2564	205.4124072
2565	205.2958098
2566	205.1892727
2567	205.0953018
2568	204.5768918
2569	204.372816
2570	203.9900549
2571	203.8464677
2572	203.7802585
2573	203.586762
2574	203.4442856
2575	203.352699
2576	203.2611586
2577	203.1648718
2578	202.9266522
2579	202.5983468
2580	202.4973943
2581	202.446356
2582	202.325373
2583	202.1017291
2584	201.7835525
2585	201.6545295
2586	201.5294315
2587	201.4604702
2588	201.3875652
2589	201.3579004
2590	201.2306048
2591	201.0349548
2592	200.8960586
2593	200.7615958
2594	200.4073253
2595	200.3563746
2596	200.3059673
2597	200.2072329
2598	200.0993943
2599	199.7097917
2600	199.5484835
2601	199.4475965
2602	199.2742112
2603	199.122205
2604	198.9700554
2605	198.8070381
2606	198.6777659
2607	198.2884926
2608	198.130644
2609	197.9155182
2610	197.8184448
2611	197.6970361
2612	197.6075519
2613	197.5396837
2614	197.3836487
2615	197.3019025
2616	197.2470051
2617	197.1716613
2618	197.0448841
2619	196.6318371
2620	196.4976092
2621	196.1931975
2622	196.1539741
2623	196.1102658
2624	195.9464437
2625	195.8870784
2626	195.7370517
2627	195.5653623
2628	195.4794156
2629	195.3866538
2630	195.2194209
2631	195.1134227
2632	195.0512389
2633	195.0035128
2634	194.5840376
2635	194.2942595
2636	194.2464086
2637	194.2012733
2638	194.0467241
2639	193.9578339
2640	193.8458329
2641	193.7417901
2642	193.6004149
2643	193.5261543
2644	193.4397961
2645	193.2131992
2646	193.1864227
2647	193.1442987
2648	193.1007445
2649	192.9245743
2650	192.8913631
2651	192.8274462
2652	192.5675948
2653	192.4803594
2654	192.3634823
2655	192.2240648
2656	192.1430453
2657	192.061852
2658	191.9128962
2659	191.8881253
2660	191.8034495
2661	191.6276939
2662	191.6000628
2663	191.4106634
2664	191.3909666
2665	191.2685401
2666	191.0806801
2667	190.9972057
2668	190.8958388
2669	190.8637999
2670	190.6542716
2671	190.5434375
2672	190.4523725
2673	190.4433067
2674	190.3237444
2675	190.2161476
2676	190.1370523
2677	190.0793622
2678	190.0346974
2679	189.884045
2680	189.7461686
2681	189.7038021
2682	189.6219782
2683	189.454846
2684	189.3913539
2685	189.3323853
2686	189.2480637
2687	189.20072
2688	188.9082215
2689	188.6549799
2690	188.5036628
2691	188.3768961
2692	188.2362948
2693	188.0472303
2694	188.0240238
2695	187.8693236
2696	187.7972437
2697	187.6359016
2698	187.550799
2699	187.3814215
2700	187.2225313
2701	187.1578928
2702	187.0997224
2703	187.0384088
2704	186.7747758
2705	186.6825725
2706	186.6196637
2707	186.5235675
2708	186.4844045
2709	186.344159
2710	186.1636401
2711	186.0569553
2712	185.7981027
2713	185.7255141
2714	185.6294831
2715	185.5737065
2716	185.5345922
2717	185.4511115
2718	185.3146821
2719	185.2663515
2720	185.0546506
2721	184.8843147
2722	184.7353025
2723	184.5921131
2724	184.5245203
2725	184.5135454
2726	184.3513116
2727	184.1830025
2728	184.1689649
2729	184.1079388
2730	184.0038858
2731	183.9312904
2732	183.9086971
2733	183.8790372
2734	183.7109513
2735	183.6375922
2736	183.5914684
2737	183.4851356
2738	183.4561312
2739	183.3769538
2740	183.2609111
2741	183.0236849
2742	182.8927226
2743	182.8201349
2744	182.7705299
2745	182.6866167
2746	182.6502639
2747	182.6497843
2748	182.4503482
2749	182.3790793
2750	182.3667236
2751	182.2684522
2752	182.1772621
2753	182.053965
2754	182.0044825
2755	181.9191825
2756	181.8111998
2757	181.748827
2758	181.5237492
2759	181.4295487
2760	181.229113
2761	181.1809312
2762	181.1559756
2763	180.7843343
2764	180.635075
2765	180.5629069
2766	180.0841771
2767	179.9651226
2768	179.8320094
2769	179.6582177
2770	179.6296621
2771	179.6133512
2772	179.5686106
2773	179.5261876
2774	179.4232051
2775	179.0593014
2776	179.0522953
2777	178.9928814
2778	178.8965329
2779	178.8541803
2780	178.7863228
2781	178.7527878
2782	178.6257593
2783	178.5587359
2784	178.4936957
2785	178.1757549
2786	178.1470641
2787	177.8485261
2788	177.7273416
2789	177.5454507
2790	177.4591592
2791	177.3219086
2792	177.2381517
2793	176.8386446
2794	176.7549945
2795	176.702659
2796	176.6291466
2797	176.465195
2798	176.3672898
2799	176.278119
2800	176.2031674
2801	176.1366396
2802	175.8752794
2803	175.7236404
2804	175.6913895
2805	175.5971914
2806	175.4813188
2807	175.4006186
2808	175.3245293
2809	175.2789699
2810	175.1203041
2811	175.0716345
2812	174.936155
2813	174.8557504
2814	174.7881911
2815	174.6266369
2816	174.4924722
2817	174.4334235
2818	174.3312198
2819	174.2388742
2820	174.1526706
2821	174.1070518
2822	174.0027856
2823	173.8940328
2824	173.8372714
2825	173.7253911
2826	173.6656704
2827	173.5813992
2828	173.5054804
2829	173.426145
2830	173.263624
2831	173.2033641
2832	173.1334961
2833	173.0597712
2834	173.0242085
2835	172.9358802
2836	172.8344872
2837	172.7309829
2838	172.6785716
2839	172.5763677
2840	172.373112
2841	172.3241375
2842	172.2488895
2843	172.1493316
2844	172.0665299
2845	172.003883
2846	171.9602951
2847	171.8480994
2848	171.7244653
2849	171.607998
2850	171.5373564
2851	171.3255858
2852	171.2803914
2853	171.185375
2854	171.0446535
2855	170.9779222
2856	170.8155839
2857	170.7605883
2858	170.7079131
2859	170.6116258
2860	170.4637069
2861	170.3653599
2862	170.29815
2863	170.1355405
2864	170.088301
2865	170.0163851
2866	169.93629
2867	169.8424256
2868	169.7635816
2869	169.6615887
2870	169.5107201
2871	169.2774437
2872	169.2485888
2873	169.0717194
2874	169.0494524
2875	168.8880032
2876	168.7746185
2877	168.7462314
2878	168.6821953
2879	168.5548087
2880	168.4792178
2881	168.4102425
2882	168.3816509
2883	168.3304514
2884	168.3015771
2885	168.25884
2886	168.2228113
2887	168.1729434
2888	168.1033614
2889	168.0084415
2890	167.9759911
2891	167.9454677
2892	167.7829295
2893	167.714169
2894	167.6429498
2895	167.5951834
2896	167.3688112
2897	167.2845687
2898	167.228451
2899	167.1808919
2900	167.1621916
2901	167.1160636
2902	167.0198176
2903	166.8661315
2904	166.8193566
2905	166.7401645
2906	166.6935854
2907	166.6690215
2908	166.5492382
2909	166.5324832
2910	166.374794
2911	166.2450906
2912	166.2101945
2913	166.0788765
2914	166.0234574
2915	165.7420406
2916	165.6467635
2917	165.5268545
2918	165.4517697
2919	165.4205895
2920	165.3358571
2921	165.1749895
2922	165.0834952
2923	165.0045908
2924	164.9712814
2925	164.8730646
2926	164.7342734
2927	164.7061167
2928	164.6471877
2929	164.5573608
2930	164.3857001
2931	164.3486184
2932	164.2835468
2933	164.243012
2934	164.1629025
2935	164.1045892
2936	164.0640828
2937	164.0335011
2938	163.8669334
2939	163.809391
2940	163.7713654
2941	163.4739348
2942	163.4220998
2943	163.142223
2944	163.0518741
2945	163.017803
2946	162.9633499
2947	162.9286907
2948	162.8652193
2949	162.7449807
2950	162.6308232
2951	162.6038449
2952	162.4956346
2953	162.3421815
2954	162.3144244
2955	162.2564025
2956	162.1948339
2957	162.1401163
2958	162.0621876
2959	161.8792198
2960	161.7246764
2961	161.4808592
2962	161.4084448
2963	161.3355592
2964	160.9918346
2965	160.9083393
2966	160.8502175
2967	160.7130238
2968	160.681544
2969	160.6518178
2970	160.5964188
2971	160.5533161
2972	160.5137445
2973	160.4658061
2974	160.2867613
2975	160.2407269
2976	160.1510955
2977	160.1056987
2978	159.9319384
2979	159.8838506
2980	159.7802148
2981	159.7033142
2982	159.5777821
2983	159.5712483
2984	159.5413803
2985	159.5021729
2986	159.4292269
2987	159.3929827
2988	159.2271462
2989	158.9827631
2990	158.8294544
2991	158.6950636
2992	158.6449399
2993	158.5415887
2994	158.5139579
2995	158.3458554
2996	158.3046129
2997	158.2678022
2998	158.1575481
2999	158.1311571
3000	158.0768919
3001	158.0437634
3002	158.0249521
3003	157.986177
3004	157.5642666
3005	157.5207596
3006	157.4083806
3007	157.2899044
3008	157.2413133
3009	157.1626356
3010	157.1292844
3011	157.0910305
3012	157.0101589
3013	156.9414299
3014	156.9232015
3015	156.8705752
3016	156.7769974
3017	156.7627444
3018	156.5863484
3019	156.5342318
3020	156.4237666
3021	156.353153
3022	156.3060978
3023	156.2489558
3024	156.1982849
3025	156.11332
3026	155.7418151
3027	155.717423
3028	155.6673737
3029	155.5887102
3030	155.5555412
3031	155.4592016
3032	155.4254469
3033	155.4143158
3034	155.3819653
3035	155.2699989
3036	155.196984
3037	155.1635328
3038	155.1101982
3039	155.0972275
3040	154.9950212
3041	154.7392004
3042	154.6507113
3043	154.6043591
3044	154.3897414
3045	154.3287727
3046	154.1883328
3047	154.1777041
3048	154.1542383
3049	154.087939
3050	153.9876941
3051	153.7999343
3052	153.7394572
3053	153.6780131
3054	153.6235333
3055	153.2696582
3056	153.1976737
3057	153.0786949
3058	153.0155079
3059	152.9735486
3060	152.9268358
3061	152.6429354
3062	152.5910318
3063	152.499575
3064	152.4147705
3065	152.3285751
3066	152.2735288
3067	152.1857013
3068	152.1397239
3069	152.0619128
3070	152.0469446
3071	152.0055726
3072	151.8756396
3073	151.8198837
3074	151.647223
3075	151.6058564
3076	151.5892977
3077	151.5180849
3078	151.3894527
3079	151.1252916
3080	151.0918808
3081	151.0614439
3082	150.9759902
3083	150.8364047
3084	150.7406323
3085	150.62651
3086	150.5412023
3087	150.5166592
3088	150.4798038
3089	150.4522761
3090	150.4420879
3091	150.3400028
3092	150.2946821
3093	150.1445119
3094	150.1201514
3095	150.0424642
3096	150.0194379
3097	149.9972771
3098	149.9174278
3099	149.8410515
3100	149.7971783
3101	149.7480698
3102	149.7403359
3103	149.655633
3104	149.6481703
3105	149.5944311
3106	149.5390415
3107	149.4533157
3108	149.4289564
3109	149.3788965
3110	149.2511192
3111	149.2231372
3112	148.9210204
3113	148.8860129
3114	148.7933886
3115	148.7178007
3116	148.6702887
3117	148.6402707
3118	148.5485138
3119	148.4970989
3120	148.414621
3121	148.3902347
3122	148.3337393
3123	148.1845
3124	148.0689652
3125	148.0246085
3126	147.9665885
3127	147.8506212
3128	147.5939897
3129	147.580294
3130	147.4330807
3131	147.2709047
3132	147.2514212
3133	147.1524783
3134	147.0941663
3135	146.7792131
3136	146.7519116
3137	146.6321466
3138	146.570078
3139	146.3851826
3140	146.2712432
3141	146.1958021
3142	146.1483042
3143	146.1236915
3144	146.1016436
3145	145.8876759
3146	145.8345515
3147	145.791321
3148	145.6949365
3149	145.5899585
3150	145.5495077
3151	145.5013296
3152	145.45253
3153	145.3034871
3154	145.2241917
3155	145.2005962
3156	145.1280779
3157	145.0718864
3158	145.0334076
3159	144.9786754
3160	144.9347573
3161	144.8986754
3162	144.8386375
3163	144.7559034
3164	144.57345
3165	144.4858736
3166	144.4473587
3167	144.3729126
3168	144.3475879
3169	144.2343836
3170	144.1199994
3171	144.0229689
3172	144.0075185
3173	143.9850776
3174	143.6980895
3175	143.6728998
3176	143.6453672
3177	143.5874594
3178	143.4252196
3179	143.3498731
3180	143.2519415
3181	143.1437805
3182	143.103477
3183	143.049513
3184	142.961376
3185	142.9506293
3186	142.8382951
3187	142.7988289
3188	142.7652269
3189	142.733096
3190	142.6883189
3191	142.6557748
3192	142.4841884
3193	142.4470477
3194	142.4107838
3195	142.2911181
3196	142.25895
3197	142.1667178
3198	142.119779
3199	142.0811492
3200	142.0273817
3201	142.0104631
3202	141.9116318
3203	141.8348641
3204	141.7367105
3205	141.6935934
3206	141.6155424
3207	141.4701686
3208	141.4351856
3209	141.4017192
3210	141.3650643
3211	141.3349844
3212	141.2971904
3213	141.2565385
3214	141.2315469
3215	141.1209148
3216	141.1048339
3217	141.0264287
3218	140.9709886
3219	140.9489751
3220	140.8668046
3221	140.8489394
3222	140.8417028
3223	140.7730047
3224	140.7414357
3225	140.6606227
3226	140.5364093
3227	140.5051353
3228	140.4649799
3229	140.3942103
3230	140.3453195
3231	140.3158797
3232	140.282155
3233	140.2469152
3234	140.182775
3235	140.1598348
3236	140.1348778
3237	140.0684534
3238	140.0104167
3239	139.9074028
3240	139.8859707
3241	139.8352683
3242	139.7982989
3243	139.7779857
3244	139.6407614
3245	139.3454008
3246	139.1542491
3247	139.1323902
